basis_order,basis_field_order,ω,R,particle_radius,c_particle,ρ_particle,separation_ratio,volume_fraction,μ,σ,nb_iterations,μeff,μeff0
10,4,0.875,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.2720024862096687 + 0.14990726414206532im,-0.29023129473142345 + 0.16432100836511007im,-0.26821766557744736 + 0.1449225777410744im,-0.28604030106098105 + 0.16516081992362608im,-0.265153457196049 + 0.13842600433990632im","0.08269025078844949 + 0.09223996047252028im,0.07049724941969206 + 0.07687879383542973im,0.058502222847149545 + 0.06626349592306191im,0.05751388387268999 + 0.05734273595297566im,0.05061224508319178 + 0.05595695965671141im","600,400,400,200,400","-0.2695062176894972 + 0.14938921298948507im,-0.2900430978431869 + 0.1608803710470321im,-0.2679664660316756 + 0.1465346252330685im,-0.28546154242103333 + 0.1645951625076175im,-0.26687347805163236 + 0.14095470254364864im","-0.16517949638779442 - 0.2173531231716729im,-0.1704759305229051 - 0.21696428820556155im,-0.1650994187212453 - 0.21743297717366084im,-0.16437310481240022 - 0.21263483380919343im,-0.16526379753256373 - 0.21721525331641228im"
10,4,0.89,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.2716103895943517 + 0.13750402850418336im,-0.2862748572841859 + 0.16437380068305973im,-0.2688168142698814 + 0.13823739038705im,-0.2791505916711362 + 0.16181693784475715im,-0.2710171727389714 + 0.14157233336319253im","0.08366611795195333 + 0.09418964876426805im,0.06804100548637913 + 0.07413968497055298im,0.06108320912730457 + 0.06554369438800711im,0.053386105752056705 + 0.05616438791715357im,0.05063623094775823 + 0.055120325280665336im","800,400,400,400,400","-0.27517418743470584 + 0.14114593287618926im,-0.29204029051036046 + 0.16145610686288436im,-0.27496586233967135 + 0.13959603239255716im,-0.2852102998653868 + 0.1624230770438892im,-0.27658660596406065 + 0.13891078333408016im","-0.17352268769480336 - 0.21989283187200187im,-0.17181161849594964 - 0.2145325513160531im,-0.173570064136795 - 0.21977819431177834im,-0.16588367470408769 - 0.2109831264375086im,-0.17290474474084816 - 0.21825458598739814im"
10,4,0.905,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.27827401724920814 + 0.13863595894220354im,-0.27888067649602405 + 0.15677077299523368im,-0.2777812120013187 + 0.13930394325054907im,-0.27524012053957103 + 0.15503479598192071im,-0.2763426793828334 + 0.1408197186332253im","0.0826360126675825 + 0.09297902466062592im,0.06512975908612599 + 0.06860697167739967im,0.05987815667603675 + 0.06644408980776684im,0.055664707842494096 + 0.056580258661373756im,0.05159742363220626 + 0.05419911439170888im","800,400,400,400,400","-0.2742028808881277 + 0.1414056437719235im,-0.28235202332367854 + 0.1641266457965547im,-0.2748148711513166 + 0.1414230221228977im,-0.274694236063014 + 0.1619002788618874im,-0.27691633579096353 + 0.1451520073994635im","-0.1804611377554057 - 0.22043005843358632im,-0.1721359902546629 - 0.2120377056444651im,-0.1801739162923325 - 0.21986330730619183im,-0.1673165858010769 - 0.2097171582493301im,-0.17757249902317554 - 0.21669426373726483im"
10,4,0.92,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.28735352140311543 + 0.14264370177878363im,-0.27978452060669895 + 0.1552607455068462im,-0.2842771519403296 + 0.14104758526619268im,-0.2718874080543177 + 0.14853108494123657im,-0.2846710331766765 + 0.1442355725594008im","0.08466528864608504 + 0.09266593884713406im,0.07027648647424556 + 0.07041493181956998im,0.06057385141295352 + 0.058639689316807755im,0.05512739030963675 + 0.05796003015802054im,0.05349301318850554 + 0.05456558717243951im","800,400,400,400,400","-0.2810427445289412 + 0.1414953730866316im,-0.27825313501169086 + 0.15919805937380657im,-0.28170980175101373 + 0.14287860555396772im,-0.27120154882248304 + 0.15464829164612737im,-0.2822699592968274 + 0.14927376385170446im","-0.1862630444665735 - 0.2195449250277672im,-0.17385229130855057 - 0.210959866673359im,-0.1852994982500326 - 0.21845453487907995im,-0.17066274468910106 - 0.20991534409717713im,-0.1802910545399353 - 0.21388174210516872im"
10,4,0.935,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.28952846888581796 + 0.14227552373514046im,-0.27556433287982807 + 0.14292103212311513im,-0.2902061513092154 + 0.14676319182725772im,-0.27257694001135424 + 0.13754239021428963im,-0.2876691644698441 + 0.1503568279233255im","0.08241659294638114 + 0.09818628369004163im,0.06874000671783584 + 0.07606538720993974im,0.05923530447497433 + 0.06657217701119963im,0.053945647923870285 + 0.05846622859229257im,0.05411470755992207 + 0.05773764809102182im","800,600,400,400,400","-0.28711710109793065 + 0.14436849487125558im,-0.2749160692030261 + 0.15183100297995208im,-0.28717038152599916 + 0.14649507599634715im,-0.2696674239874878 + 0.14630785043633904im,-0.2847771240509126 + 0.15318221858398715im","-0.18715458217877753 - 0.2152416459141625im,-0.17467163718557652 - 0.20923672383972036im,-0.18541565836493346 - 0.21374244234127066im,-0.1731841525610686 - 0.20911138659985137im,-0.17838943515960337 - 0.2084626529035494im"
10,4,0.95,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.2871725983659804 + 0.13995997354137782im,-0.2765560539398985 + 0.14058602794473363im,-0.2891608893214665 + 0.14708032265524867im,-0.2687451317722857 + 0.1336928661530718im,-0.28217820930302434 + 0.15103163741491932im","0.07931691066697862 + 0.09317643599156131im,0.06708713715889279 + 0.07288564852546273im,0.061671522433875206 + 0.06313861584365152im,0.053942149740985226 + 0.059616982689404525im,0.053234297527741836 + 0.05344631019613344im","800,600,400,400,200","-0.2909377169531753 + 0.14831055787611516im,-0.27376866291972685 + 0.14373406089606428im,-0.28997150035745933 + 0.15039328173111774im,-0.27086826380701495 + 0.13879706970094088im,-0.28428542072949164 + 0.15514010539504725im","-0.1898637554748069 - 0.21243656629621174im,-0.18086467083106872 - 0.21077881214415772im,-0.18748228016878934 - 0.21077307446766974im,-0.1805626356060075 - 0.21099102049285084im,-0.17931777879461325 - 0.20568320271795956im"
10,4,0.965,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.29711519922467167 + 0.1508970895365369im,-0.28137658065959276 + 0.13152445801600582im,-0.29104480729108617 + 0.14933761911677326im,-0.27551520373651206 + 0.13384858211342818im,-0.2846312780124891 + 0.14850359154015402im","0.08336633579411822 + 0.09200975493479796im,0.07376990213677181 + 0.07379756545048453im,0.06210149731405898 + 0.06551005594352634im,0.057850292784825626 + 0.057856817266960195im,0.05096806192922678 + 0.05853768675936394im","600,600,400,400,400","-0.29179364157373794 + 0.15140102054585727im,-0.27539398276320587 + 0.136810912968134im,-0.28977531805549545 + 0.1527426965979713im,-0.2746417940283088 + 0.1337483557954262im,-0.28156027432719566 + 0.15409349164579217im","-0.18893940310949683 - 0.2079964703379311im,-0.18622258552521614 - 0.2109383738568454im,-0.1862898143813405 - 0.20646313979002417im,-0.18635937476112996 - 0.21086417736763335im,-0.17836948176856451 - 0.20239278356736967im"
10,4,0.98,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.2936727391088386 + 0.14728933874489647im,-0.2815579210282002 + 0.12763743928910903im,-0.28773308092263755 + 0.15034036112541682im,-0.27837785792812697 + 0.12982491205844077im,-0.2760838081274239 + 0.14676861139841904im","0.07968501977668531 + 0.09270927137957782im,0.06527086460050298 + 0.07217229626497064im,0.0594806185799191 + 0.059101607644326426im,0.05484340443706063 + 0.05732043209591488im,0.05269674192618295 + 0.05253432458861452im","800,600,400,400,200","-0.2899578582466954 + 0.15212315348071562im,-0.2794209045219461 + 0.1325583583832498im,-0.28720891031522783 + 0.1523151046181054im,-0.2800121877575364 + 0.13200737387027972im,-0.2779966713101557 + 0.14993773294686985im","-0.18766789992112073 - 0.2041290816845404im,-0.19183749167167763 - 0.21039915277962812im,-0.1851892104608292 - 0.20297303982050124im,-0.1915666023240909 - 0.20960443746728702im,-0.1787114002888183 - 0.20041594666599727im"
10,4,0.995,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.29215610041881535 + 0.1491403390029451im,-0.28791812508014747 + 0.12643098262387759im,-0.2841226834504131 + 0.1492310506893017im,-0.288430864141813 + 0.12957320799765193im,-0.275787663441078 + 0.14057445182172496im","0.0789335914052287 + 0.09420347003265475im,0.06699444037704284 + 0.07367118834211941im,0.05491163318627418 + 0.06042065203623538im,0.055845170011940615 + 0.05871736584514641im,0.051041548261484666 + 0.05403119263487397im","800,600,400,400,400","-0.28654685422216797 + 0.14980184219269121im,-0.28471824519373995 + 0.13159876944211263im,-0.2836057651906735 + 0.1488177054019086im,-0.2855450020964452 + 0.1333881384849861im,-0.2751336722653071 + 0.1435065672000542im","-0.18794935638704932 - 0.20186112189913527im,-0.1974669878055413 - 0.20916383967183447im,-0.18600160835471727 - 0.20120610859427504im,-0.1961226660576639 - 0.20751204782204788im,-0.18165984014765135 - 0.20017848873863991im"
10,4,1.01,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.2835895767374842 + 0.14001281654583186im,-0.29137785723713794 + 0.1293506318067213im,-0.2856927893460687 + 0.13717384125968932im,-0.29409474292713506 + 0.13757329109275068im,-0.28107539385070646 + 0.1295017706358889im","0.07845051037861986 + 0.09247106107922513im,0.06250335391073927 + 0.07047822057104088im,0.058029089010833 + 0.06124965742118245im,0.056811831635666644 + 0.05700741024744323im,0.05130597055771945 + 0.055020145740905836im","800,600,400,400,400","-0.28309441996708345 + 0.1447621560056695im,-0.2898047535956591 + 0.13350883167731217im,-0.2805190018113751 + 0.14293398666573598im,-0.28981620597443447 + 0.1367704244114924im,-0.27415619774004063 + 0.13629817544268im","-0.18958939365205926 - 0.20061561263645128im,-0.2012861800912961 - 0.2064033125250385im,-0.1883710517181952 - 0.20042240470038508im,-0.19856928126622012 - 0.20406484577372153im,-0.18625206631242508 - 0.20047034040594447im"
10,4,1.025,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.28106721982967103 + 0.13507112588815884im,-0.2919539049067943 + 0.13084033616117008im,-0.27639955235524183 + 0.13396004544152063im,-0.2954957948903318 + 0.13289404713692088im,-0.2721144444777485 + 0.12657978727128766im","0.07137462908941548 + 0.08982399587018917im,0.060009569656295655 + 0.06918410320379555im,0.05128732554183625 + 0.06349437275984449im,0.05767494904144665 + 0.061936371930187556im,0.048751948211073946 + 0.0542298537841264im","800,600,400,400,400","-0.28101056543749225 + 0.13818424494647621im,-0.29333956370575676 + 0.13700276983619397im,-0.27919506723640053 + 0.1360770108442219im,-0.2918580551380178 + 0.1404985288593394im,-0.2755508269843729 + 0.13001424536174733im","-0.19352112159191392 - 0.20076147793261215im,-0.20362983261112083 - 0.20311675696675233im,-0.19300002459541662 - 0.20084851997155792im,-0.1996888394246596 - 0.20048542946998846im,-0.1925434746457883 - 0.20123207917514654im"
10,4,1.04,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.2808826791954757 + 0.1294565817443229im,-0.29616282412215233 + 0.14184823303459182im,-0.28574502311117506 + 0.125939000906725im,-0.2907802757453856 + 0.13810590984585802im,-0.27996285080740096 + 0.12609504757795598im","0.07175843921738609 + 0.0904579271494668im,0.06224033553313161 + 0.07142792997131563im,0.054842724171729106 + 0.06360737453639889im,0.05442957325964965 + 0.06069238818579376im,0.04883044722371345 + 0.05328913199680169im","800,400,400,400,400","-0.2811277426226878 + 0.1317050241736654im,-0.294548082546084 + 0.14039210805364816im,-0.28019470401780283 + 0.12992995900437024im,-0.2914509402058129 + 0.14292836335225442im,-0.27901152464794715 + 0.1260419141437347im","-0.19929287496482034 - 0.20125332595209433im,-0.2045799162162388 - 0.19947117653497745im,-0.19924301062457514 - 0.20136919578106743im,-0.1999548192546058 - 0.1970311389431224im,-0.19946660462312757 - 0.20133215380871175im"
10,4,1.055,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.28500115451946223 + 0.12392063953968542im,-0.29105531691403635 + 0.1386584143264488im,-0.2843973406808963 + 0.12262369708312368im,-0.2868517679489363 + 0.14285505821566993im,-0.2853176335762218 + 0.1185209481742913im","0.07614646324778981 + 0.09189116842764498im,0.06158085075529616 + 0.06829351684746111im,0.054758311548399094 + 0.06531571227309861im,0.05160150303253933 + 0.05699022570658606im,0.05315213673492074 + 0.05912644525183368im","1000,400,600,400,400","-0.28347879786053987 + 0.12688762817378244im,-0.29345016990584655 + 0.14214636452803528im,-0.2832707755864964 + 0.12591150464004666im,-0.2891636765457387 + 0.14293259029519687im,-0.2835965095479144 + 0.12503582153446582im","-0.20403477101247636 - 0.2000359583057992im,-0.202752878584284 - 0.1948712718882633im,-0.20410485379978266 - 0.1999472636775548im,-0.19824483036546914 - 0.19303596661416245im,-0.20387781675538688 - 0.19896442481041118im"
10,4,1.07,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.2916255574298223 + 0.12497788042056589im,-0.2920484790993908 + 0.1380303770998269im,-0.2900979811639033 + 0.11915649771409567im,-0.2950644518966845 + 0.139230403573717im,-0.2923526846927445 + 0.11659476014605014im","0.07544278871899418 + 0.08933542594359471im,0.06383602229299298 + 0.06955152731455592im,0.05797897576139641 + 0.05916140410545603im,0.054177006028705475 + 0.059626109159403536im,0.053757293270636754 + 0.05849669521688611im","800,600,400,400,400","-0.287355393315729 + 0.12472553731143395im,-0.2908149157790034 + 0.1413638413190853im,-0.2875152086367328 + 0.12473475372922706im,-0.28612802806328036 + 0.14021350153558895im,-0.28806484693721623 + 0.12673654202233886im","-0.2079926532292426 - 0.19809181317346536im,-0.20066705744816474 - 0.19139240971825758im,-0.20781480085575726 - 0.197669014618889im,-0.19699227290472293 - 0.19036228137919095im,-0.20621762699184895 - 0.1956105787503555im"
10,4,1.085,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.2960142653819586 + 0.12303927253935645im,-0.29583549642257023 + 0.13564093751612005im,-0.29427405701124715 + 0.1241825204979981im,-0.2873693426539655 + 0.13657738062140937im,-0.29254943963730745 + 0.12451450955467581im","0.07498932058561356 + 0.08797690510705145im,0.061133600327151524 + 0.06462967332754181im,0.059009414308565176 + 0.06475886496281386im,0.051839700327384795 + 0.058045109400058664im,0.05042104842635069 + 0.05475655314619669im","800,400,600,400,400","-0.2915976059526544 + 0.1253420440893966im,-0.2878598460484518 + 0.13801381996143833im,-0.2917006822327462 + 0.12620334625752871im,-0.2836316170977944 + 0.1353474655753439im,-0.2912793895184882 + 0.13008491557367868im","-0.21345706254802427 - 0.19625397916046616im,-0.20240399603064632 - 0.19026623988431007im,-0.21276888060316004 - 0.19549572900647605im,-0.19994452677918198 - 0.190009154531903im,-0.20935924365694814 - 0.19260390406341185im"
10,4,1.1,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.2937768380057694 + 0.12873836511587766im,-0.285791310629737 + 0.1297209639961692im,-0.29538197860530446 + 0.13234846702171799im,-0.2840567542182845 + 0.12472812454314995im,-0.2934144303261832 + 0.1288809746423482im","0.07097516959860284 + 0.08472864962372434im,0.05873155701770049 + 0.06777707795104647im,0.05825921546407578 + 0.06439991296521574im,0.05340634316334758 + 0.06176492075972551im,0.049903721029543706 + 0.05803199524514102im","800,600,400,400,400","-0.2950032680131586 + 0.1279856045051561im,-0.2858115731920573 + 0.13289717764408285im,-0.29469656824861956 + 0.12931232551339547im,-0.2826823889724572 + 0.12956641009505457im,-0.292557186285525 + 0.13358948041677524im","-0.2210917483232685 - 0.18894240809690982im,-0.20969176687316193 - 0.18595460767852576im,-0.2197920410607764 - 0.18797994397796633im,-0.20852731041092112 - 0.18623954485836403im,-0.2146780103989146 - 0.18485479933360388im"
10,4,1.115,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.2993165182034133 + 0.128817908695344im,-0.28633415495757514 + 0.1244677568499545im,-0.2953933011239005 + 0.1300793276852487im,-0.2856598193875604 + 0.12581307079182596im,-0.2920675197109435 + 0.1327508969736046im","0.07273865612725326 + 0.09115335335761944im,0.06099366336045163 + 0.06823351460815362im,0.05761419972807009 + 0.06249419149265531im,0.0554176176005503 + 0.05861877340862877im,0.05399580978236116 + 0.053588838406810016im","800,600,400,400,400","-0.29672286603578407 + 0.13131593807374523im,-0.2854926680188047 + 0.12735381483010502im,-0.2958290632760356 + 0.1326112721732865im,-0.2836981775780773 + 0.12435018671529592im,-0.2918654815572999 + 0.13581342884974215im","-0.22200842527860243 - 0.18759501514619523im,-0.21381254443165043 - 0.18818424959828986im,-0.22020709028516894 - 0.18660617071603208im,-0.21360526294076376 - 0.1884974147634515im,-0.21407924790940633 - 0.1837747491841684im"
10,4,1.13,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.29787868488347313 + 0.13642013895135313im,-0.28878550167443745 + 0.11939456805964213im,-0.2937348577783008 + 0.13241028494460283im,-0.2884745523700434 + 0.11725192283877534im,-0.2958177588638282 + 0.13110892517160935im","0.07233377244256413 + 0.08391578649155916im,0.062455191319914144 + 0.0638102352995179im,0.054922636713448665 + 0.060549673953805984im,0.05476614707299392 + 0.05905858917944146im,0.0505363489885377 + 0.06119622836939174im","800,600,400,400,400","-0.29651961554758555 + 0.13387139936138526im,-0.2870782991587831 + 0.12281552199148746im,-0.29507775615830817 + 0.134694701596038im,-0.28641701164035743 + 0.12095639047146696im,-0.28980368451800737 + 0.1358156326892933im","-0.22042425438475508 - 0.18141158447526143im,-0.21806482077630107 - 0.18534616017215047im,-0.21841394071666295 - 0.18060548414488298im,-0.21824074521845896 - 0.18530390036360084im,-0.21235082714972442 - 0.17862535807593366im"
10,4,1.145,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.29470522226575957 + 0.13326276722137176im,-0.29003907493832326 + 0.12017149045671033im,-0.2911316659102502 + 0.1294433607811207im,-0.2939436684698719 + 0.12069007460915458im,-0.2920849147415854 + 0.13042752952699302im","0.07089245869772143 + 0.0831912008795809im,0.058784151936362106 + 0.06582103720099737im,0.05200763871342581 + 0.05962772534278152im,0.05187011735861805 + 0.055220097623931985im,0.0527077195901739 + 0.05289796143346617im","600,600,400,400,400","-0.2948149800783245 + 0.13454708192497658im,-0.2900906811926276 + 0.12034471842636484im,-0.2930481846890501 + 0.1346466146106984im,-0.2900370069102181 + 0.12003200275212457im,-0.28737686643014 + 0.13340962353075803im","-0.21953507471120623 - 0.17864376830783366im,-0.22344365549019904 - 0.18439993493488083im,-0.21764238239034658 - 0.1781406962170988im,-0.22332748626365348 - 0.18378152223338742im,-0.2125614871077259 - 0.17719457063493588im"
10,4,1.16,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.2905508053719146 + 0.1305855996892092im,-0.29262457566354455 + 0.11781737305662261im,-0.2906314695732076 + 0.12495419970151955im,-0.2916120755595248 + 0.12207830473677768im,-0.2892407500949304 + 0.12844665407626651im","0.06668950871668321 + 0.08897842852526981im,0.05834333571638397 + 0.06353931975071977im,0.05586410694116881 + 0.05959038146612366im,0.05114048325097454 + 0.05703186281869743im,0.05138726391817535 + 0.05443872409945162im","800,600,400,400,400","-0.2925096174056367 + 0.13292626568653607im,-0.2936119461505571 + 0.12030675262130176im,-0.29073404381580875 + 0.13230005151171512im,-0.2935199291450125 + 0.12143057387767245im,-0.2856421101185422 + 0.12917728209338977im","-0.21586841187185998 - 0.17825242826338594im,-0.22454247518284964 - 0.18384152943578436im,-0.21439768953639507 - 0.1780571704258899im,-0.2236028601694467 - 0.18264974499911468im,-0.21096266855491932 - 0.1779639792808242im"
10,4,1.175,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.2890772152531767 + 0.12411590924691712im,-0.2976621401678826 + 0.11857622136166844im,-0.2904176761249314 + 0.12767683762636584im,-0.2975392653102614 + 0.12280070723678525im,-0.28838406079932505 + 0.1195053794052272im","0.06864231234460857 + 0.08695391234312447im,0.060708090829073705 + 0.06452490108069145im,0.054985799898850926 + 0.0640850590791447im,0.05291318150626966 + 0.05834622163188791im,0.049402487141377224 + 0.05745259282104291im","800,600,400,400,400","-0.29064663168321986 + 0.1293704911535105im,-0.29662453156175983 + 0.12228015805506118im,-0.2891563181373962 + 0.12824440458056746im,-0.29594708033046335 + 0.12429163969184104im,-0.2853542691326705 + 0.1242494785406058im","-0.21841139530658507 - 0.17545411998684618im,-0.2290052052791593 - 0.17891764662806534im,-0.21750846101947136 - 0.1755391115358086im,-0.22699917255250304 - 0.17734311229511732im,-0.21582482573701803 - 0.17603687284555403im"
10,4,1.19,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.2923775712760765 + 0.1131750830166773im,-0.2977339629740485 + 0.12036468539789034im,-0.29195897763060846 + 0.1266340198169737im,-0.2995701016245839 + 0.12491035364337173im,-0.28739552035222865 + 0.11596294959982766im","0.06947936639570235 + 0.09193797116355701im,0.062190740902910185 + 0.06140747182031862im,0.05426668501745018 + 0.06269454121810838im,0.054586941474917335 + 0.058917954110242775im,0.04582172593962911 + 0.05369783337712759im","1000,400,400,400,400","-0.2900433027134374 + 0.12485828555035741im,-0.29835893215884557 + 0.1252302280030678im,-0.2890128438289243 + 0.12359623290955266im,-0.2968131702434377 + 0.12735055893428704im,-0.28673524431201425 + 0.11993108988963663im","-0.21850186716224476 - 0.17558555427726788im,-0.22743519245549082 - 0.17593634865395136im,-0.21814356874185287 - 0.1757690128711806im,-0.22449565921509962 - 0.17428921651829898im,-0.21780913561732937 - 0.17625579852043838im"
10,4,1.205,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.29005865353692123 + 0.11722751319495185im,-0.30022318301632367 + 0.13002059377989im,-0.29016034529663093 + 0.11651985652795811im,-0.29731831509224427 + 0.12443401868226302im,-0.29193485841785255 + 0.11342342533973246im","0.06806048707014585 + 0.08642998658684256im,0.06150190492089798 + 0.06554430450059602im,0.05248548727833953 + 0.05867777427276488im,0.05457298446468711 + 0.06098870484542056im,0.04732237642497405 + 0.05627958577223043im","1000,400,400,400,400","-0.2910235891737271 + 0.12063700771323271im,-0.29853589733225966 + 0.12787787167159373im,-0.29046117482745143 + 0.11961606801318543im,-0.2961689804560838 + 0.12936542428678102im,-0.2894373924076032 + 0.1172872123353916im","-0.2230974857510661 - 0.1744746741845424im,-0.2275758806582231 - 0.17153912508204752im,-0.2230977138159027 - 0.17459538955660137im,-0.22411148107831314 - 0.1701643939686943im,-0.2233503976452384 - 0.17461303904443362im"
10,4,1.22,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.29531212537616175 + 0.11621279141498542im,-0.3015343939247071 + 0.12662379723797235im,-0.2927505574431171 + 0.11438408531122463im,-0.2968895610068462 + 0.1270927312291921im,-0.2933628393554472 + 0.11672497906218762im","0.06897081481473367 + 0.08469823557782082im,0.06082067395006475 + 0.061386419923886194im,0.05076076734797233 + 0.05788554153872367im,0.050981801811545484 + 0.05614170833627509im,0.04888902871819844 + 0.056360435759847706im","1000,400,600,400,400","-0.2933415624245348 + 0.11780687688892053im,-0.2974321170375109 + 0.12913134933078402im,-0.29310375145132583 + 0.11729786966833831im,-0.2945745947865368 + 0.12951400724179066im,-0.2927004341231196 + 0.11681923064804499im","-0.2298249546825663 - 0.1735422473852195im,-0.22846117702372584 - 0.16836031821283862im,-0.22990816875509 - 0.17345776687761494im,-0.22503386474065104 - 0.16750951238356346im,-0.22987169969031987 - 0.17271043293753402im"
10,4,1.235,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.2972069710458991 + 0.11109984866042141im,-0.2974885897614822 + 0.1242839414566014im,-0.29838269934210043 + 0.11668062402729752im,-0.29681455826167014 + 0.12419184581574956im,-0.29641972592797106 + 0.11781082125394066im","0.0670173194925999 + 0.08776262224283148im,0.05640781318361965 + 0.0612392290764984im,0.053357936127810736 + 0.057325633936034105im,0.05323808015861417 + 0.0526736457132415im,0.047660778816944145 + 0.05586340348980918im","1000,400,400,400,400","-0.29630848815959276 + 0.11697030476697104im,-0.2957540864985357 + 0.128430920717335im,-0.2961650124512857 + 0.11706026844867821im,-0.2928829494959907 + 0.1276312190237847im,-0.29563364936366193 + 0.118329043230734im","-0.23169556855864532 - 0.17168549124684146im,-0.2249650953653099 - 0.16613330690128766im,-0.2315738718559519 - 0.17133939260309533im,-0.22217691129497658 - 0.16583871520113366im,-0.2305005660766 - 0.16983506369210677im"
10,4,1.25,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.2968094110449639 + 0.11199856061736331im,-0.2976453064718085 + 0.12849493955779606im,-0.2994510232351465 + 0.11723087267883318im,-0.2902469811804113 + 0.123560008963885im,-0.29620418741680804 + 0.11984722499247434im","0.06378066833605228 + 0.08313380534061783im,0.06056753718177463 + 0.06372306741225368im,0.054748188499628994 + 0.05617269499188939im,0.05300638191719442 + 0.058395744334579905im,0.05183255929023162 + 0.05729750402016361im","1000,400,400,400,400","-0.2990640376593611 + 0.11805722028988068im,-0.29436906204182667 + 0.1258978381290034im,-0.29878497830474837 + 0.1186357432562288im,-0.29193160284525116 + 0.12422160700805546im,-0.29752105631991826 + 0.12101111729601743im","-0.23529286477774314 - 0.16770878630041713im,-0.22539378855328582 - 0.1636222740774674im,-0.23476639811960273 - 0.16714034054955657im,-0.22357058971486857 - 0.16381048463827905im,-0.23229269767683747 - 0.1651410277998916im"
10,4,1.265,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.30210881402799156 + 0.11864613305096416im,-0.2965438026689174 + 0.1224102212778808im,-0.3008629361930448 + 0.12311551591324488im,-0.29269748297987475 + 0.11626066860609428im,-0.2972015033124932 + 0.12320687691959911im","0.06720321209482953 + 0.08648277140575163im,0.05781479749738548 + 0.062023466289299736im,0.052802749793443716 + 0.056483505175276595im,0.049217882274316026 + 0.05454334685278221im,0.05311000079706877 + 0.05430072397253875im","1000,600,400,400,400","-0.30088783231447547 + 0.12037902303135178im,-0.29399188009124116 + 0.12225322557937303im,-0.30032137587050634 + 0.12118920211961039im,-0.29225356641390754 + 0.1202588364434099im,-0.2980496963689954 + 0.12373772623302663im","-0.23957049457499552 - 0.16344587339565822im,-0.22959169544322883 - 0.16223260660085762im,-0.23857377890537243 - 0.16277374590291674im,-0.22876195468429747 - 0.1626556384566145im,-0.23477865446504514 - 0.16071842312360105im"
10,4,1.28,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.3025108682774921 + 0.11492872496286817im,-0.29728488846581 + 0.11620095648934131im,-0.3026771875873373 + 0.12464034114981119im,-0.29551613489337425 + 0.11691582524658184im,-0.2985584038910737 + 0.12359624243114516im","0.06698351535810887 + 0.08830689317576465im,0.05825490759548675 + 0.056132344278167004im,0.05456996081444966 + 0.05819305130354684im,0.04998614786667005 + 0.05209056956261959im,0.046185901202073665 + 0.05390373947555014im","1000,400,400,400,400","-0.3014412366689968 + 0.12288515517458037im,-0.29493961019577086 + 0.118547203990442im,-0.30055726638273883 + 0.12361867159700228im,-0.2939078787709658 + 0.11684717335750551im,-0.2973914339880142 + 0.12543626419414985im","-0.23957451876226002 - 0.15719013751009922im,-0.23279860643225644 - 0.15921081024382921im,-0.23820696048662218 - 0.15657477946045606im,-0.23272075997577588 - 0.1595274423244049im,-0.23364184267362442 - 0.15493389481341596im"
