basis_order,basis_field_order,ω,R,particle_radius,c_particle,ρ_particle,separation_ratio,volume_fraction,μ,σ,nb_iterations,μeff,μeff0
5,4,0.89,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.5064341772567631 - 0.052280869964009276im,-0.4835054024479055 - 0.054685579326293456im,-0.5026338686805641 - 0.05766003346018014im,-0.48262902959467036 - 0.05905110078536155im,-0.5006695265675326 - 0.049262060090525014im","0.08742020049655758 + 0.09181508226576689im,0.07119065225245477 + 0.07430376136845471im,0.06699848992601555 + 0.06814678286831419im,0.06695871139270408 + 0.06788569926943468im,0.06342271429651011 + 0.06361892572028947im","4800,2900,2200,2100,2600","-0.4967763434624308 - 0.06253945866091006im,-0.4731064018074251 - 0.06373500166934706im,-0.4956985853174454 - 0.0608430837591098im,-0.4728093746095743 - 0.07044546117541278im,-0.48922841573132014 - 0.05646745441928886im","-0.41537603404397294 - 0.0009190888506872008im,-0.3949100523660391 + 0.01354906354123246im,-0.41604806310053133 + 0.001343070734062078im,-0.39000194001831295 + 0.008392775976150907im,-0.4140176349396994 + 0.00971815355983834im"
5,4,0.905,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.5007067274236411 - 0.0489315138357132im,-0.4858806773268454 - 0.0609100010399992im,-0.4989052125213454 - 0.04745887823323581im,-0.48896852254736517 - 0.06696307179059614im,-0.49152940256641875 - 0.047434242699493596im","0.0879866695687329 + 0.09322475232781507im,0.07050875183401839 + 0.07286371256921939im,0.0678847278752744 + 0.0684111238940718im,0.06652700584348077 + 0.0689013935133912im,0.06292822977023817 + 0.06418879344642169im","5000,2200,3300,1700,2900","-0.49326850773937697 - 0.05533639637018409im,-0.4751621251550914 - 0.06942823146562768im,-0.49092278553349245 - 0.05422304682699203im,-0.47728480280735647 - 0.07438091606089171im,-0.4817848499828131 - 0.05316927342123908im","-0.4147355854597163 + 0.007970490355630204im,-0.38990368712679313 + 0.009631842737251185im,-0.4137793721802953 + 0.010618092464739113im,-0.38844893928983376 + 0.004307127483802072im,-0.406821556578014 + 0.017923206457774322im"
5,4,0.92,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.4963676438308261 - 0.04469142541116504im,-0.49059338792786933 - 0.06501272245293549im,-0.49401434735454364 - 0.04589400947282507im,-0.4954890701678003 - 0.06684334132345354im,-0.48392260756127353 - 0.048472767443943895im","0.08520321071197613 + 0.09331550727555865im,0.07053858329771608 + 0.07168882593872368im,0.06516790687723173 + 0.06892837442757901im,0.06442727016938628 + 0.06736339887651663im,0.06414693357495092 + 0.0653843089039836im","5000,1900,3500,1600,2800","-0.4870400687884454 - 0.05144198481633786im,-0.48029567369735343 - 0.07298740272046637im,-0.48405549124472064 - 0.051519923912618545im,-0.4833877298552846 - 0.07521559587450735im,-0.4746783748027008 - 0.05467160702810427im","-0.40835358763930985 + 0.016788522547311665im,-0.3875204558288616 + 0.006194884144562782im,-0.40589342512525933 + 0.01891759523673626im,-0.3889100943408129 + 0.002408386570845431im,-0.3956376749128897 + 0.022960328494316635im"
5,4,0.935,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.49131312509187947 - 0.04479974726710175im,-0.49296729916971505 - 0.06779792256924753im,-0.488755516546696 - 0.04775866811611115im,-0.49764574321723115 - 0.06596847297453316im,-0.4777277644472996 - 0.052678683836752865im","0.08759087443696266 + 0.09104279851754951im,0.0709727409816156 + 0.07113314394733068im,0.06680764098057072 + 0.06773339735955872im,0.06544346769547221 + 0.06810235827906258im,0.06393249078728772 + 0.06360511430899705im","5000,1700,3200,1700,2300","-0.4793653282279371 - 0.05202908389700505im,-0.48562643361391994 - 0.07337570604635757im,-0.47654404594876243 - 0.05343639894023673im,-0.48802573081471573 - 0.0728691008885614im,-0.46925127658214266 - 0.060160500485408684im","-0.40095995521192834 + 0.023602551890316955im,-0.39028115443783923 + 0.0049830295095437335im,-0.39758042106471253 + 0.024624327721164394im,-0.393167231178031 + 0.0036984977071834757im,-0.3864577199611714 + 0.024569070906129035im"
5,4,0.95,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.48454511041891346 - 0.04971524975919691im,-0.4982871387700218 - 0.060447725092856334im,-0.4814019899271925 - 0.05378858572208278im,-0.49840948221836284 - 0.057733691993936145im,-0.48046892269104086 - 0.061754907543286275im","0.087222163961904 + 0.09039347120084915im,0.07021921834614285 + 0.0723264655562537im,0.06512408793943342 + 0.06890208390555382im,0.06501122207851776 + 0.06651332717893217im,0.06313956144556353 + 0.06542289540854661im","5000,2200,2600,2100,1800","-0.47172203817520697 - 0.06112206553299215im,-0.48817956909937243 - 0.07505922153490564im,-0.4697584032641743 - 0.06352824286798697im,-0.48844837205757596 - 0.07278320942568994im,-0.4659343794606234 - 0.07202359657871464im","-0.39248547526881467 + 0.027259384291949466im,-0.39475691840724153 + 0.007067836997886311im,-0.3890077996792597 + 0.026957740441164304im,-0.3974397072963136 + 0.008455294453912986im,-0.37954087258977803 + 0.023210379536280003im"
5,4,0.965,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.48102847820402433 - 0.05370753488000866im,-0.4994490435329853 - 0.06106224690689648im,-0.47915106593074025 - 0.05556113626160632im,-0.4996031649431619 - 0.055103690811409894im,-0.47895935453164573 - 0.06600668354138098im","0.08624968582515634 + 0.08853264161444087im,0.06844086136205552 + 0.07128000046263729im,0.06607677595420683 + 0.06769448028456959im,0.06300973587181445 + 0.06555976467024342im,0.06265688754617191 + 0.064660868505219im","4200,2100,2300,2200,1500","-0.4691772639584602 - 0.06595934709278299im,-0.48947509371057835 - 0.06820986346042503im,-0.46842140700053164 - 0.06868753710447868im,-0.487375407597866 - 0.0655020804009246im,-0.4683409810435831 - 0.07671941761547574im","-0.3815805363384751 + 0.027585802999612885im,-0.3950549732103501 + 0.012739697702116661im,-0.3788166875923505 + 0.026209596275753227im,-0.3959836397977181 + 0.016049811543690354im,-0.372852003571766 + 0.02039964948613048im"
5,4,0.98,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.4796213310022226 - 0.05894985326900538im,-0.49668205697596934 - 0.05224000887510948im,-0.48329214800527104 - 0.06280732345001992im,-0.492550144620229 - 0.05181106982886357im,-0.4824983871392544 - 0.06715695031825494im","0.08491293471632617 + 0.08845023739296791im,0.07051123601331225 + 0.07391636840690963im,0.0657990655762168 + 0.06663064188423293im,0.063353247793755 + 0.06315911004174428im,0.06292869302579357 + 0.06381189973690013im","3500,3100,1800,2300,1400","-0.4695814766241789 - 0.07286902985306459im,-0.48654487643193306 - 0.06333398397732365im,-0.4699422234822956 - 0.07520346864553708im,-0.4823909201846974 - 0.06162847039178354im,-0.47250832719837343 - 0.08084142961747443im","-0.3756672274362647 + 0.02578855536547856im,-0.3953002587127039 + 0.020362418039729116im,-0.37409546521412057 + 0.023879197673964556im,-0.3937622544167171 + 0.02440459600864261im,-0.3721707120145148 + 0.01795974310423742im"
5,4,0.995,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.48349580634974654 - 0.06708525238861271im,-0.49201979537466367 - 0.04934412702876157im,-0.4877276957687513 - 0.0663360238882693im,-0.4888799551493474 - 0.04842229341201125im,-0.4906227739232491 - 0.06684167774832912im","0.08649769071879222 + 0.08626527444229029im,0.06861374236271965 + 0.07082304174288483im,0.0654192137714857 + 0.06587655429884927im,0.06398988645073755 + 0.0625621967371692im,0.0623793697188551 + 0.06372649433578025im","2600,3200,1600,2600,1400","-0.4740709340707844 - 0.07673355552598309im,-0.4820280164001311 - 0.05935835911975491im,-0.47510024884615776 - 0.07814923899153814im,-0.47690296359567186 - 0.05958997467442163im,-0.47852457545209065 - 0.0804177228894427im","-0.3730272170575582 + 0.023410513900460398im,-0.39201806963871355 + 0.028500935466912333im,-0.37273234165403174 + 0.021631521476408275im,-0.38808335302404123 + 0.0319423190384026im,-0.37414664292394756 + 0.017464042950446672im"
5,4,1.01,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.4906571981902001 - 0.06380527550143193im,-0.48621521427945474 - 0.04964473339238303im,-0.49182930335672387 - 0.06427542457763347im,-0.4800134901607685 - 0.05082441195414763im,-0.491249336605862 - 0.06356468068636642im","0.08494944477389228 + 0.08836717465667021im,0.06935303933614176 + 0.07022594176378064im,0.06392994985695415 + 0.06849871777593874im,0.06416268709787074 + 0.06356403081198748im,0.06336139822596965 + 0.06241772064582218im","3000,3100,1800,2500,1500","-0.47840836591481656 - 0.07965059489115607im,-0.474956028942907 - 0.06076902017837644im,-0.4794409421866999 - 0.07994714031566141im,-0.4701296006167266 - 0.06315809410867608im,-0.4816699512216584 - 0.07900730848436384im","-0.373388187922667 + 0.02219127957522174im,-0.38553805965842436 + 0.03542653088269455im,-0.37404496932584075 + 0.021101582418190042im,-0.3800412741218657 + 0.037255626795455854im,-0.3771318683093118 + 0.019828245337911873im"
5,4,1.025,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.49106577318685174 - 0.06490834146250703im,-0.4809730580640088 - 0.05261116257204077im,-0.49093688383128625 - 0.06532177187727967im,-0.4782505513865963 - 0.054964673569485714im,-0.49455224203054854 - 0.06478111178794824im","0.08651694301816833 + 0.08876412477540443im,0.06939235350644182 + 0.0680886026950869im,0.06404408048389479 + 0.06657632475018889im,0.06409487563218047 + 0.06532213167881726im,0.06158755082395714 + 0.060688730536392246im","2900,2700,1700,2300,1400","-0.48132474945623394 - 0.07722332109272315im,-0.46816556106032214 - 0.06337580672829603im,-0.4817782922256831 - 0.07657961999702205im,-0.46477193138765066 - 0.06735193894358821im,-0.48144605685031 - 0.07357010324501911im","-0.37542977675522854 + 0.023396089430116205im,-0.3771218190940454 + 0.039936574785274945im,-0.3764418248406548 + 0.023282297026602044im,-0.3713339248231302 + 0.03975360906085998im,-0.37917354948342646 + 0.02503638817266314im"
5,4,1.04,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.492316322849728 - 0.05933864530100816im,-0.4772130427395359 - 0.05655674298038231im,-0.49662418690688065 - 0.060366466296577416im,-0.47751694258172056 - 0.0572505414302844im,-0.4914332890986606 - 0.054302457792007645im","0.08389880047519693 + 0.08670507526004406im,0.06750215220897496 + 0.06645978786503821im,0.06525371857512711 + 0.06458148338955688im,0.061508327966397755 + 0.0613714809191634im,0.05982851772478651 + 0.06134595570939217im","3300,2200,1800,1800,2000","-0.48441383743085514 - 0.06639162782129138im,-0.4665120394208049 - 0.062094051472006334im,-0.4840250693661034 - 0.06526938560946177im,-0.46515472598087604 - 0.06660895669744543im,-0.48090782529702003 - 0.061863953743859015im","-0.37682709893909205 + 0.02747360898047073im,-0.36808081289521377 + 0.04171216672628645im,-0.3775378976875547 + 0.02828029858252363im,-0.36327330727593954 + 0.03980243241889749im,-0.37818515525243773 + 0.032221484604935555im"
5,4,1.055,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.4919296040320824 - 0.05544345645086im,-0.48013210061094563 - 0.060377390017461695im,-0.4911486980057076 - 0.05368743886588735im,-0.47899913790613413 - 0.0640436778827206im,-0.48491260082779664 - 0.053523023522227736im","0.08433602843561794 + 0.08635406594391308im,0.06985110381820264 + 0.06914649966752985im,0.06684782680562047 + 0.06486812284489574im,0.06323517275323912 + 0.06268453518224716im,0.06166525530101962 + 0.06134077087387429im","3800,2100,2300,1600,2100","-0.48299818959431773 - 0.06104401557777068im,-0.4664899298813706 - 0.06733893917117938im,-0.4816541411162844 - 0.06005812965044163im,-0.46702464630482715 - 0.07123100157400702im,-0.4760968731084097 - 0.058076819473783im","-0.3769457066372158 + 0.033781228841497146im,-0.3611452433597287 + 0.04137488424383697im,-0.37686853698320977 + 0.03516847798513219im,-0.35816852382459646 + 0.038534913936785715im,-0.374549075629698 + 0.03987772173846906im"
5,4,1.07,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.48681711770598746 - 0.05289628272653487im,-0.48018297641317964 - 0.06244377865012342im,-0.48735734586835733 - 0.0553683140611685im,-0.480817071606181 - 0.06662846871596752im,-0.4808074346456497 - 0.05443028010803962im","0.08228968145869527 + 0.08652016889145552im,0.06757111470904471 + 0.07041289055563797im,0.06380346609638426 + 0.06386959750094037im,0.05946811188915311 + 0.06307114271757061im,0.06204805922802214 + 0.05831652214728157im","4200,2000,2100,1400,1800","-0.47943825499245524 - 0.05503891208362758im,-0.4698136659141315 - 0.06929768085393007im,-0.4774619006601612 - 0.054674895710752104im,-0.4715330396770843 - 0.07166517215483934im,-0.47086289620339344 - 0.055179378965542675im","-0.37496770406248336 + 0.041119109252332184im,-0.35752273393299405 + 0.04013968786365416im,-0.3739101461490098 + 0.04260353771685999im,-0.3565958270468517 + 0.03736486803411327im,-0.36874175979388657 + 0.04657844317007612im"
5,4,1.085,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.48401741195942866 - 0.04922575561024697im,-0.4828488243448411 - 0.06537878492057099im,-0.4816896109533587 - 0.05227896442349453im,-0.48577169364716516 - 0.07123471608885414im,-0.4750910178658832 - 0.05382719784949092im","0.08373775072584302 + 0.08493395111197997im,0.07073602369875473 + 0.06948914524048601im,0.06391371626397599 + 0.0646744854057035im,0.06320966228631576 + 0.06286426373530495im,0.06195023456449741 + 0.05907549450172363im","4600,1800,2400,1200,1900","-0.4729967761765123 - 0.05597689454033771im,-0.4732372263433217 - 0.07302772602158522im,-0.47086004672017084 - 0.05651239712183515im,-0.4750045505697682 - 0.07351990930734957im,-0.46479161936749236 - 0.05972097475563994im","-0.3691225698425722 + 0.04810396398621342im,-0.3557597371491379 + 0.03951511096003434im,-0.36722396252632467 + 0.04920481590187613im,-0.35643556717247354 + 0.03770127145175341im,-0.36022639692975117 + 0.05128124368512071im"
5,4,1.1,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.4794231703200403 - 0.05217579786123829im,-0.48704385034136727 - 0.06217738792065741im,-0.4767709517339323 - 0.05285721132776025im,-0.48653058698451773 - 0.06425480312709025im,-0.472972654963705 - 0.060273695730163654im","0.08250327692290653 + 0.08537277355200056im,0.06734384803304286 + 0.0686454981870795im,0.06554524984670339 + 0.062111965706581534im,0.06256115183758723 + 0.06186767650989055im,0.06327423583537259 + 0.05876738325007979im","4200,1900,2200,1500,1500","-0.467858056407484 - 0.05682982429898831im,-0.4773429621083737 - 0.07075050753843268im,-0.4661102737587157 - 0.05816624702339595im,-0.4781988773888185 - 0.06966687812961075im,-0.46197437671432395 - 0.06327971112227691im","-0.3615436359742796 + 0.05350950877866882im,-0.3562568967103882 + 0.04064823430963048im,-0.35920417886777756 + 0.05392784332942723im,-0.357635492683653 + 0.040281250168974846im,-0.35189071328045457 + 0.05368455429987466im"
5,4,1.115,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.47631880719925607 - 0.056703123842747685im,-0.48961376619022173 - 0.06143699079595257im,-0.4749525228924649 - 0.056942131729431904im,-0.49105183307641836 - 0.05852927588208928im,-0.47073975263718143 - 0.06430490567873283im","0.08352391800874119 + 0.08406538229032652im,0.0683490188839381 + 0.06687692864329593im,0.06467009048635532 + 0.06261092423929034im,0.061810372766063444 + 0.062156590827887485im,0.06202782569666057 + 0.0582487035790027im","3400,1900,2000,1800,1300","-0.4642204385240059 - 0.06068644187672186im,-0.4792662923023286 - 0.06692420891420264im,-0.46322381497786386 - 0.06248002278247005im,-0.4785677438667627 - 0.06505319469605451im,-0.4616529737000355 - 0.06814375900842966im","-0.3515137174539494 + 0.05669141555896455im,-0.3554411224364256 + 0.04416706293856224im,-0.34925487440653624 + 0.05637353523335118im,-0.35646137902431657 + 0.04521630746659066im,-0.34315289179263453 + 0.054165464719340965im"
5,4,1.13,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.47406857194936436 - 0.05926971494412612im,-0.4875706962201531 - 0.06075458540519502im,-0.47145801747811916 - 0.06258290424945058im,-0.48600774691677745 - 0.05683898670615415im,-0.4738825289564782 - 0.06629136614968358im","0.0851926640752069 + 0.08478371614824964im,0.06780462828409563 + 0.06573075944484857im,0.06650350684831535 + 0.06263946021549215im,0.061372429538524426 + 0.061720677028767754im,0.05984978395721064 + 0.0612834185161999im","3200,1900,1600,1900,1400","-0.4643044964973032 - 0.06312033299201655im,-0.4794733843220142 - 0.059946128914576575im,-0.4641565513945663 - 0.06488752100764875im,-0.47721637182534926 - 0.05825341187587988im,-0.4649439051816303 - 0.06964254972757251im","-0.3466822300585945 + 0.05784407533508161im,-0.3580798714132446 + 0.04937227390635625im,-0.3449368783611771 + 0.056967594732352786im,-0.3579575655150789 + 0.051417376819991895im,-0.34103204547433685 + 0.05365913750095359im"
5,4,1.145,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.47450777324244664 - 0.06319251425173839im,-0.48448899896528375 - 0.0539974204475063im,-0.47446276168890644 - 0.06618570197815056im,-0.48382341490170067 - 0.05395341419651643im,-0.47740101325801126 - 0.06986881886924491im","0.08091102712948545 + 0.08281287929762449im,0.06738247727747144 + 0.06524988003332323im,0.06527763772757719 + 0.0628801914853231im,0.060571440993926425 + 0.06136058365671818im,0.06177905717441245 + 0.058859458991086015im","2700,2300,1400,2000,1200","-0.46580517818358247 - 0.06802968530074609im,-0.4758793276245065 - 0.056998200754685105im,-0.4663095500163188 - 0.06932587326684567im,-0.47248162182750747 - 0.056355664181978384im,-0.46843161246110127 - 0.07208953952950709im","-0.3410639631835686 + 0.05780166172356433im,-0.3556945186362794 + 0.056005594487190724im,-0.3401005406851071 + 0.0567115775662051im,-0.3540092823131497 + 0.058286123068993764im,-0.33868641173393405 + 0.053494240660024485im"
5,4,1.16,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.4799697652632027 - 0.06244808916127099im,-0.47905008490889356 - 0.0528543633574347im,-0.4782661616005325 - 0.06529752560949363im,-0.4776205546269556 - 0.05352471744210336im,-0.47870092925323715 - 0.0652992601423239im","0.08392520712337574 + 0.0828860953791505im,0.06822412342101222 + 0.06776453283113243im,0.0645928822050348 + 0.062488929267788144im,0.06038576710041537 + 0.06039243047718677im,0.059449655004836156 + 0.05954859147892468im","2800,2600,1500,2000,1300","-0.46907317287158196 - 0.07039093684839107im,-0.47076848188569426 - 0.05565871035134143im,-0.4698337294731427 - 0.07095118801086567im,-0.4670870131191691 - 0.056488053068928956im,-0.47193705264312547 - 0.0713639437974922im","-0.33707036837270105 + 0.05754875420099953im,-0.3499220998491927 + 0.062443347617516604im,-0.33687375190520435 + 0.05662236644785057im,-0.3468315334830964 + 0.06421010472747778im,-0.3374079912755797 + 0.05451224351311623im"
5,4,1.175,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.48522310157526827 - 0.06655641897645546im,-0.4745591522501636 - 0.05270325445840361im,-0.48256787674259627 - 0.06715411107166251im,-0.47382286334365903 - 0.056810368153734116im,-0.480608930729409 - 0.06392454349414477im","0.08303380687065809 + 0.08300850607795231im,0.06932870272030381 + 0.06611913438198275im,0.06449688580658239 + 0.062382519802384066im,0.06161723393673616 + 0.05936616116194569im,0.05840159989233802 + 0.05999375298963387im","2400,2500,1400,1700,1400","-0.4729493710178295 - 0.06929641456655998im,-0.4660015206496162 - 0.05609856160308106im,-0.4735179547905434 - 0.06911866274897209im,-0.4629372798365451 - 0.05829008076821191im,-0.47437037593556275 - 0.0676110985912613im","-0.32225794302150584 + 0.06551152069052409im,-0.3285908129311844 + 0.07429284518748054im,-0.32252672153304485 + 0.06508380345792428im,-0.32475876033872003 + 0.0748813642516707im,-0.3237244471346575 + 0.06471712447058346im"
5,4,1.19,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.4847465068769255 - 0.062283405132637956im,-0.4737038909499989 - 0.060185707980211035im,-0.48412333663142965 - 0.06120989665970391im,-0.4697177348076972 - 0.05792753438637246im,-0.48217495511884917 - 0.06192733556669636im","0.0857204182259597 + 0.08163637679018938im,0.06762594250122306 + 0.06450793554412079im,0.06366528021152623 + 0.06283759665608415im,0.06012091425138467 + 0.060377579826302014im,0.05930779211745608 + 0.05901795833714637im","2700,1800,1700,1700,1500","-0.47377606254382765 - 0.06952086268600918im,-0.4608071984924908 - 0.062308887737592446im,-0.4737615355453274 - 0.06884496181503413im,-0.4589761369064362 - 0.06531534747784054im,-0.47251038867139683 - 0.06646387879921896im","-0.3367808788298269 + 0.060613495358614655im,-0.33595360550351444 + 0.07132456683746496im,-0.33723370989108004 + 0.06068045191216326im,-0.3320249950499268 + 0.07095470745439846im,-0.3382794505373609 + 0.06185939292751298im"
5,4,1.205,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.48706504260464834 - 0.059030499855284864im,-0.4675315166651267 - 0.06040107963874112im,-0.48852763489565276 - 0.06121357555694285im,-0.4683692094121074 - 0.06475705217935339im,-0.48190160753329886 - 0.05712990309192918im","0.08375830545398417 + 0.07999579773245082im,0.06717558141243463 + 0.06261416413344703im,0.06464151721162524 + 0.06056114041863084im,0.0620545294442105 + 0.06005305280457489im,0.059791401402124876 + 0.058346602345351495im","2900,1700,1600,1400,1700","-0.4742077410828205 - 0.06461282839596828im,-0.4599203476978873 - 0.06564252207935382im,-0.4735053005607306 - 0.06383002787834241im,-0.459528002357113 - 0.0686385479735886im,-0.47025949212588003 - 0.06179657623315461im","-0.3377907607988519 + 0.06467568245227608im,-0.3296782174866275 + 0.07310808019565793im,-0.33798041912304877 + 0.0652284500056061im,-0.3264914566676229 + 0.07182500894308824im,-0.3376352744611683 + 0.06753897462961836im"
5,4,1.22,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.4825059721534634 - 0.05488804457121233im,-0.4722174509636203 - 0.06120529553790165im,-0.4799825130300926 - 0.0572089441146894im,-0.470684876214715 - 0.06553478829586551im,-0.4778356417866316 - 0.05668668905625726im","0.08230312148792528 + 0.08012018311457696im,0.06689072695687495 + 0.06383471273060091im,0.06267378256443387 + 0.06046057788013932im,0.059591068276408844 + 0.05904612480967503im,0.05952550398147449 + 0.056665947835118406im","3300,1800,1800,1300,1600","-0.47185633991852904 - 0.06073474881224778im,-0.4611302324819274 - 0.06932281335170695im,-0.4705635231636443 - 0.06024015801981048im,-0.4618680802097311 - 0.0715535018277976im,-0.46597412103895475 - 0.059588407160715506im","-0.33952080861233763 + 0.06950231213355125im,-0.3269112985582365 + 0.07315455596653322im,-0.339171552592214 + 0.07033692500627357im,-0.3249500871254734 + 0.07142841198949673im,-0.3369307180884151 + 0.07299782796537076im"
5,4,1.235,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.475504784174834 - 0.055979325038583695im,-0.47382999456477604 - 0.06290223236535186im,-0.47722598879207806 - 0.05662119125619068im,-0.4760059229071718 - 0.06840814346472035im,-0.47211690411808066 - 0.05639243927384259im","0.08010666673712329 + 0.08055172820227768im,0.06702804406536197 + 0.06378682714884683im,0.06328365842201013 + 0.060971135984804456im,0.05899960492097479 + 0.05825384352191569im,0.05915850720611823 + 0.057238926777830226im","3200,1700,1800,1200,1600","-0.4675202327045584 - 0.05895550209566673im,-0.4638417293480157 - 0.07187334752052674im,-0.4659341374969146 - 0.05901977620979752im,-0.4650467391723403 - 0.07287752887580258im,-0.46108403298031153 - 0.06024489156979066im","-0.3312962168588949 + 0.07642819751068206im,-0.3187143474526031 + 0.0742862055687281im,-0.33031622489468665 + 0.07720577669213816im,-0.3180529223977402 + 0.07275761426234989im,-0.32632185216733506 + 0.07919533881354582im"
5,4,1.25,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.4726045839452348 - 0.055395298370706884im,-0.4738755514345805 - 0.0656890996297669im,-0.47152694992793565 - 0.055743527215328305im,-0.47661832340364885 - 0.06558742530901417im,-0.4689310155148214 - 0.05842279730045078im","0.08188133592954674 + 0.07856007412428773im,0.06647051030168759 + 0.061416073437254im,0.06429756268675413 + 0.060568107013711105im,0.06139410801666259 + 0.05728948352032589im,0.05921567437456921 + 0.05619866535246475im","3100,1400,1900,1200,1500","-0.4631806932988543 - 0.05845787588739199im,-0.46748594245555836 - 0.07113055441716538im,-0.4616927935569857 - 0.059137137958251124im,-0.4683974015111458 - 0.07088278037458694im,-0.4577196952551405 - 0.06205324494809072im","-0.32652385385337784 + 0.08176140019977357im,-0.31774987660022636 + 0.07508230719572953im,-0.32504871343193686 + 0.08226444592848657im,-0.31804244552045136 + 0.07417336640821523im,-0.31999408848435257 + 0.08310251360035174im"
5,4,1.265,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.4717231090631474 - 0.05799840686294477im,-0.4815295541008643 - 0.06292481925139097im,-0.47062547875551064 - 0.05701990322579836im,-0.4815189756622967 - 0.0619735539715798im,-0.46797647209401083 - 0.06156382493534127im","0.08331316405409059 + 0.07771453695629825im,0.06790448013274082 + 0.06203860670062318im,0.06547032566550759 + 0.06051212368668708im,0.06349183024451227 + 0.05844022623606542im,0.05969749767482773 + 0.05768805323680962im","2800,1600,1800,1400,1400","-0.459446130974458 - 0.0606540521547874im,-0.46991730616745864 - 0.06878822936978117im,-0.45838468490870865 - 0.06179473225435758im,-0.46991234744253824 - 0.06767462011155449im,-0.4560554074441787 - 0.06566331004781309im","-0.32042052137466365 + 0.08549418924676451im,-0.31805094656073407 + 0.07674104389172165im,-0.31872891127247643 + 0.08558097040028155im,-0.31869012567906196 + 0.0766755258073969im,-0.31359959688799843 + 0.08508964714719716im"
5,4,1.28,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.4648252837877407 - 0.06098030307202722im,-0.4828632698050679 - 0.0639752406726405im,-0.4646758159738168 - 0.06217823531074408im,-0.48066344403160616 - 0.057989382988636214im,-0.46463382407845943 - 0.06647898909183535im","0.08089891768797687 + 0.08042658681655837im,0.06711843952905756 + 0.0622056983875618im,0.06304317736454322 + 0.06037207429141407im,0.06266581510503531 + 0.056924343731220045im,0.05821977287777744 + 0.05411239401483227im","2700,1500,1500,1600,1100","-0.45795710397892125 - 0.06354617148443209im,-0.4707310255313844 - 0.06457145470355813im,-0.4574958408616637 - 0.06484221101562405im,-0.46955294066809217 - 0.06323706942911309im,-0.45700820493515354 - 0.06863744419359645im","-0.3137622866920948 + 0.08800825143469002im,-0.31824259860184 + 0.08016470098802726im,-0.31218620354865373 + 0.0876800777830217im,-0.3185606488491642 + 0.08087943143932036im,-0.30793870287925335 + 0.0861095547960512im"
5,4,1.295,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.4675597588044316 - 0.06493555079867105im,-0.47748034024294395 - 0.06124636648845011im,-0.4672800795162813 - 0.06349011163848088im,-0.4745441547998345 - 0.058308603347508724im,-0.4653422700030302 - 0.06853382192123023im","0.08186250397869278 + 0.07966839092160544im,0.0671167694065215 + 0.06279691775149168im,0.06395862109231018 + 0.05923843394730787im,0.05963286162872107 + 0.05685497790391601im,0.05948572984650122 + 0.05716308390839601im","2400,1700,1400,1500,1100","-0.45836131451344736 - 0.06708658708119648im,-0.46895116971349304 - 0.06097689900513923im,-0.45846264888300103 - 0.06819751045197237im,-0.466740263829656 - 0.06009466031575346im,-0.4593927465779869 - 0.07097247432951385im","-0.30283117135305865 + 0.0902808176413959im,-0.31220893437433017 + 0.08606674361203946im,-0.30166093686413586 + 0.08968169575909665im,-0.31167784085162326 + 0.08719754543341675im,-0.2989476707758852 + 0.0876444217216003im"
